target;Proceso;FechaCreacion;EsRepresa;Tramite;TipoLiquidacion;Instancia;TiemposPublicos;TipoDoc;CodigoDane;TipoDeSolicitante;Origen;Proceso_Entrada;Oficina;EsFortalecimiento;TipoRadicado
;1;45001;0;10;1;1;0;1;;12;1;1;70;1;
;2;45001;0;25;1;2;0;1;;6;1;1;20;1;1
;2;45012;0;23;2;2;0;1;;1;1;1;24;1;1
;1;45012;0;15;1;1;0;1;;31;1;1;40;1;
;2;45007;0;25;2;5;0;1;88001;17;4;5;;0;1
;2;45007;0;25;2;5;0;1;76001;6;4;5;;0;1
;2;45007;0;25;2;5;0;1;76001;6;4;5;;0;1
;2;45007;0;32;1;5;0;1;8001;11;4;5;;0;1
;2;45007;0;23;2;5;0;1;25843;18;4;5;;0;1
;2;45007;0;25;1;5;0;1;11001;1;4;5;;0;1
;2;45007;0;25;1;5;0;1;8001;6;4;5;;0;1
;2;45007;0;25;1;5;0;1;8001;1;4;5;;0;1
;2;45007;0;32;1;5;0;1;25430;11;4;5;;0;1
;2;45007;0;25;2;5;0;1;11001;6;4;5;;0;1
;1;45009;0;6;1;1;0;1;;12;1;1;25;1;
;2;45006;0;15;1;1;1;1;;5;1;1;70;1;1
;2;45006;0;15;1;1;1;1;;5;1;1;70;1;1
;2;44957;0;14;2;1;0;1;;1;1;1;20;1;1
;2;44957;0;32;1;2;0;1;;11;1;1;25;1;1
;2;44957;0;14;2;1;0;1;;1;1;1;36;1;1
;2;44928;0;25;2;5;0;1;;6;1;1;75;1;1
;2;44928;0;25;2;5;0;1;;6;1;1;75;1;1
;2;44967;0;23;1;3;0;1;;1;1;1;14;1;1
;2;44939;0;7;2;1;0;1;;1;1;1;17;1;1
;2;44939;0;14;2;1;0;1;;1;1;1;12;1;1
;2;44939;0;14;2;1;0;1;;1;1;1;8;1;1
;1;44981;0;38;1;1;0;1;;12;1;1;23;1;
;2;44937;0;7;2;1;0;1;;1;1;1;31;1;1
;2;44960;0;38;1;1;0;1;;12;1;1;6;1;1
;2;44977;0;23;2;5;0;1;;1;1;1;14;1;1
;2;44945;0;8;1;1;0;1;;27;1;1;26;1;1
;2;44977;0;25;2;1;0;1;;18;1;1;10;1;1
;2;44734;0;14;2;1;0;1;;6;1;1;17;1;1
;2;44838;0;23;2;1;0;1;;18;1;1;9;1;1
;2;44307;0;14;2;1;0;1;23001;1;3;4;1;0;
;2;44263;0;14;2;1;0;1;11001;1;3;4;1;0;
;2;44263;0;14;2;1;0;1;11001;1;3;4;1;0;
;2;44985;0;2;1;1;0;1;;1;1;1;4;1;1
;1;44985;0;38;1;1;0;1;;12;1;1;4;1;
;2;44985;0;16;1;1;0;1;;7;1;1;6;1;1
;2;44930;0;25;2;2;0;1;;1;1;1;18;1;1
;2;44956;0;7;2;1;0;1;;18;1;1;37;1;1
;2;44910;0;8;1;1;0;1;;3;1;1;44;1;1
;2;44749;0;32;1;3;0;1;;6;1;1;14;1;1
;2;44942;0;25;2;1;0;1;;1;1;1;36;1;1
;2;44942;0;14;2;8;0;1;76834;1;3;4;1;0;
;2;44949;0;25;1;2;0;1;;6;1;1;18;1;1
;2;44949;0;36;1;2;0;1;;11;1;1;34;1;1
;2;44973;0;21;1;6;0;1;;11;1;1;5;1;
;2;44973;0;24;2;2;0;1;;11;1;1;28;1;1
;2;44307;1;7;1;1;0;1;11001;;2;3;74;0;
;2;44307;1;7;1;1;0;1;11001;;2;3;74;0;
;2;44307;1;7;1;1;0;1;19698;;2;3;74;0;
;2;44307;1;7;1;1;0;1;8001;;2;3;74;0;
;2;44953;0;7;2;1;0;1;;18;1;1;7;1;1
;2;44979;0;7;2;1;0;1;;6;1;1;6;1;1
;1;44979;0;38;1;1;0;1;;9;1;1;6;1;
;2;44960;0;25;1;2;0;1;;1;1;1;16;1;1
;2;44960;0;38;1;1;0;1;;19;1;1;19;1;1
;2;44938;0;8;1;1;0;1;;3;1;1;26;1;1
;2;44929;0;14;2;1;0;1;;1;1;1;16;1;1
;2;44754;0;15;1;1;1;1;;5;1;1;8;1;1
;2;44981;0;25;2;2;0;1;;1;1;1;26;1;1
;2;44981;0;25;1;2;0;1;;1;1;1;26;1;1
;2;44981;0;15;1;1;1;1;;5;1;1;26;1;1
;1;44981;0;15;1;1;0;1;;4;1;1;;1;
;2;44965;0;15;1;1;1;1;;5;1;1;70;1;1
;2;44785;0;25;1;1;0;1;;1;1;1;49;1;1
;2;44785;0;15;2;1;0;1;;5;1;1;25;1;1
;2;44971;0;21;1;5;0;1;11001;18;4;5;;0;1
;2;44971;0;21;2;5;0;1;76248;11;4;5;;0;1
;2;44971;0;14;2;1;0;1;19001;1;3;4;1;0;
;2;44978;0;25;1;5;0;1;68655;1;4;5;;0;1
;2;44937;0;14;2;1;0;1;;1;1;1;17;1;1
;2;44974;0;14;2;1;0;1;;6;1;1;6;1;1
;2;44974;0;10;1;1;0;1;;9;1;1;77;1;1
;2;44986;0;21;1;5;0;1;66001;18;4;5;;0;1
;2;44986;0;32;2;5;0;1;76834;6;4;5;;0;1
;2;44986;0;30;1;5;0;1;11001;6;4;5;;0;1
;2;44986;0;32;1;5;0;1;5001;6;4;5;;0;1
;2;44986;0;25;1;5;0;1;11001;1;4;5;;0;1
;2;44986;0;30;2;5;0;1;11001;1;4;5;;0;1
;2;44979;0;10;1;1;0;1;;38;1;1;18;1;
;2;44168;0;12;2;1;0;1;15491;34;3;4;1;0;
;2;44901;0;7;2;1;0;1;;18;1;1;6;1;1
;2;44960;0;14;2;1;0;1;;1;1;1;11;1;1
;2;44960;0;10;2;1;0;1;;9;1;1;;1;1
;2;44964;0;25;1;2;0;1;;1;1;1;80;1;1
;2;44615;0;25;1;5;0;1;66001;6;4;5;;0;1
;2;44951;0;15;1;1;1;1;;5;1;1;21;1;1
;2;44951;0;14;2;1;0;1;;1;1;1;21;1;1
;2;44951;0;10;1;1;0;1;76001;12;3;4;1;0;
;2;44322;0;10;1;1;0;1;20001;12;3;4;1;0;
;2;44859;0;14;1;1;0;1;70001;1;3;4;1;0;
;2;44846;0;16;1;1;1;1;;5;1;1;78;1;1
;2;44979;0;15;2;1;1;1;;31;1;1;26;1;1
;2;44979;0;25;1;2;0;1;;1;1;1;35;1;1
;2;44946;0;7;2;1;0;1;;6;1;1;12;1;1
;2;44971;0;32;1;2;0;1;;11;1;1;19;1;1
;2;44979;0;38;1;1;0;1;;12;1;1;12;1;
;2;44980;0;32;1;5;0;1;25754;11;4;5;;0;1
;2;44944;0;14;2;1;0;1;;6;1;1;47;1;1
;2;44973;0;14;2;1;0;1;;1;1;1;17;1;1
;2;44973;0;6;1;1;0;1;;12;1;1;11;1;1
;2;44928;0;8;1;1;0;1;;3;1;1;4;1;1
;2;44981;0;23;2;5;0;1;;1;1;1;38;1;1
;2;44949;0;25;2;2;0;1;;18;1;1;25;1;1
;2;44971;0;26;2;1;0;1;;17;1;1;31;1;1
;2;44971;0;15;1;1;1;1;;5;1;1;24;1;1
;2;44971;0;14;2;7;0;1;;18;1;1;15;1;1
;2;44887;0;15;1;1;1;1;;5;1;1;13;1;1
;2;44928;0;14;2;1;0;1;;1;1;1;83;1;1
;2;44928;0;25;2;2;0;1;;1;1;1;17;1;1
;2;44910;0;15;2;1;1;1;;5;1;1;65;1;1
;2;44595;0;38;1;1;0;1;25307;12;3;4;1;0;
;2;44830;0;25;1;5;0;1;11001;6;4;5;;0;1
;2;44943;0;32;1;2;0;1;;11;1;1;47;1;1
;2;44901;0;38;1;1;0;1;;12;1;1;9;1;1
;2;44901;0;8;1;1;0;1;;3;1;1;6;1;1
;2;44749;0;15;2;1;1;1;;4;1;1;32;1;1
;2;44929;0;26;2;1;0;1;;28;1;1;15;1;1
;2;44929;0;26;2;1;0;1;;28;1;1;15;1;1
;2;44930;0;8;1;1;0;1;;3;1;1;35;1;1
;2;44904;0;15;1;1;1;1;;31;1;1;25;1;1
;2;44960;0;8;1;1;0;1;;3;1;1;23;1;1
;2;44931;0;15;1;1;1;1;;31;1;1;40;1;1
;1;45016;0;15;1;1;0;1;;5;1;1;70;1;
;1;45016;0;15;1;1;0;1;;5;1;1;70;1;
;1;45016;0;25;1;5;0;1;;6;1;1;21;1;
;1;44991;0;38;1;1;0;1;;12;1;1;15;1;
;2;44991;0;38;1;1;0;1;;12;1;1;15;1;
;2;44991;0;8;1;1;0;1;;27;1;1;20;1;1
;2;44991;0;23;1;2;0;1;;6;1;1;20;1;1
;2;44991;0;25;2;2;0;1;;6;1;1;20;1;1
;2;44991;0;25;1;5;0;1;52001;18;4;5;;0;1
;2;44991;0;30;2;5;0;1;44001;6;4;5;;0;1
;2;44991;0;35;1;5;0;1;68276;1;4;5;;0;1
;2;44991;0;23;1;5;0;1;8758;1;4;5;;0;1
;2;44991;0;23;2;5;0;1;5001;1;4;5;;0;1
;2;44991;0;21;1;5;0;1;8001;11;4;5;;0;1
;2;44991;0;30;1;5;0;1;44078;6;4;5;;0;1
;2;45016;0;14;1;1;0;1;68081;1;3;4;1;0;
;1;45016;0;6;1;1;0;1;;12;1;1;5;1;
;1;45016;0;23;2;2;0;1;;6;1;1;11;1;
;1;45016;0;21;1;2;0;1;;11;1;1;32;1;
;1;45016;0;14;2;1;0;1;;6;1;1;11;1;
;2;44987;0;28;1;3;0;1;;6;1;1;9;1;1
;2;44987;0;36;1;2;0;1;;11;1;1;9;1;1
;2;44987;0;18;1;1;1;1;;4;1;1;11;1;1
;2;44987;0;15;1;1;1;1;;5;1;1;20;1;1
;2;44987;0;8;1;1;0;1;;7;1;1;20;1;1
;2;44987;0;14;2;1;0;1;;1;1;1;20;1;1
;2;44987;0;14;2;1;0;1;;18;1;1;20;1;1
;2;44987;0;15;1;1;1;1;;31;1;1;11;1;1
;1;45015;0;7;2;1;0;1;;6;1;1;56;1;
;1;45015;0;7;2;1;0;1;;6;1;1;56;1;
;1;45015;0;15;1;1;0;1;;5;1;1;9;1;
;1;45015;0;10;1;1;0;1;;12;1;1;84;1;
;1;45026;0;7;2;1;0;1;;1;1;1;5;1;
;1;45026;0;15;1;1;0;1;;5;1;1;22;1;
;1;45026;0;10;1;1;0;1;;12;1;1;63;1;
;1;45026;0;10;1;1;0;1;;12;1;1;14;1;
;2;44993;0;25;2;5;0;1;20001;1;4;5;;0;1
;2;44993;0;23;1;5;0;1;11001;6;4;5;;0;1
;2;44993;0;36;1;5;0;1;76001;11;4;5;;0;1
;2;44993;0;25;2;5;0;1;76563;1;4;5;;0;1
;1;44993;0;38;1;1;0;1;;12;1;1;39;1;
;2;45001;0;21;1;3;0;1;;6;1;1;14;1;
;2;45001;0;21;1;5;0;1;;11;1;1;37;1;
;2;45001;0;8;1;1;0;1;;7;1;1;18;1;1
;2;45001;0;8;1;1;0;1;;3;1;1;12;1;1
;1;45002;0;14;2;1;0;1;;18;1;1;13;1;
;1;45002;0;14;2;1;0;1;;18;1;1;13;1;
;2;45002;0;7;2;1;0;1;;18;1;1;48;1;1
;1;45002;0;38;1;1;0;1;;19;1;1;13;1;
;2;45002;0;7;2;1;0;1;;18;1;1;48;1;1
;1;45002;0;10;1;1;0;1;;16;1;1;4;1;
;2;44992;0;14;2;1;0;1;;1;1;1;83;1;1
;2;44992;0;25;1;2;0;1;;6;1;1;83;1;1
;2;44992;0;32;1;2;0;1;;11;1;1;83;1;1
;2;44992;0;25;1;2;0;1;;6;1;1;23;1;1
;2;45009;0;8;1;1;0;1;;3;1;1;64;1;2
;2;45009;0;8;1;1;0;1;;27;1;1;24;1;1
;2;45009;0;14;2;1;0;1;;1;1;1;36;1;1
;2;45009;0;36;1;1;0;1;;11;1;1;9;1;1
;1;45009;0;15;1;1;0;1;;32;1;1;32;1;
;2;44999;0;15;1;1;1;1;;5;1;1;70;1;1
;1;45015;0;15;1;1;0;1;;5;1;1;9;1;
;1;45016;0;8;1;1;0;1;;7;1;1;21;1;
;1;45016;0;8;1;1;0;1;;7;1;1;21;1;
;2;44999;0;24;1;5;0;1;76001;11;4;5;;0;1
;2;44999;0;23;1;5;0;1;11001;6;4;5;;0;1
;2;44999;0;26;2;5;0;1;11001;28;4;5;;0;1
;2;44999;0;25;2;5;0;1;8001;6;4;5;;0;1
;2;44999;0;23;1;5;0;1;5001;1;4;5;;0;1
;2;44999;0;25;1;5;0;1;15759;18;4;5;;0;1
;2;44999;0;24;1;5;0;1;5360;11;4;5;;0;1
;2;45001;0;8;1;1;0;1;;3;1;1;64;1;1
;1;45001;0;38;1;1;0;1;;12;1;1;25;1;
;1;45001;0;10;1;1;0;1;;8;1;1;22;1;
;2;45001;0;38;1;1;0;1;;19;1;1;6;1;
;2;45006;0;12;1;1;0;1;;34;1;1;15;1;1
;2;45006;0;36;1;2;0;1;;6;1;1;40;1;1
;2;45007;0;15;2;1;1;1;;5;1;1;11;1;1
;2;45007;0;14;1;1;0;1;11001;1;3;4;1;0;
;1;45006;0;25;2;5;0;1;;18;1;1;4;1;
;2;45006;0;21;1;2;0;1;;11;1;1;9;1;1
;2;45006;0;14;2;1;0;1;;6;1;1;17;1;1
;2;45006;0;14;2;1;0;1;;18;1;1;12;1;1
;2;45006;0;15;2;1;1;1;;4;1;1;11;1;1
;2;45006;0;7;2;1;0;1;;18;1;1;48;1;1
;2;44967;0;10;1;1;0;1;;12;1;1;14;1;1
;2;44967;0;10;1;1;0;1;;12;1;1;7;1;1
;2;44967;0;15;1;1;1;1;;4;1;1;14;1;1
;2;44967;0;25;1;2;0;1;;1;1;1;7;1;1
;2;44967;0;38;1;1;0;1;;9;1;1;7;1;1
;2;44967;0;24;1;1;0;1;;11;1;1;6;1;1
;2;44967;0;8;1;1;0;1;;3;1;1;22;1;1
;2;44965;0;14;2;1;0;1;;1;1;1;46;1;1
;2;44967;0;15;1;1;1;1;;5;1;1;13;1;1
;2;44967;0;14;2;1;0;1;;1;1;1;31;1;1
;2;44963;0;38;1;1;0;1;;12;1;1;28;1;1
;2;44511;0;1;2;1;0;1;76100;18;3;4;1;0;
;2;44061;0;10;1;1;0;1;25899;12;3;4;1;0;
;2;44188;0;14;1;1;0;1;41298;1;3;4;1;0;
;2;44683;0;14;1;1;0;1;11001;1;3;4;1;0;
;2;44977;0;14;2;1;0;1;;1;1;1;49;1;1
;2;44977;0;25;1;2;0;1;;6;1;1;75;1;1
;2;44970;0;15;1;1;1;1;;31;1;1;20;1;1
;2;44977;0;10;1;1;0;1;;29;1;1;49;1;1
;2;44263;0;14;2;1;0;1;11001;1;3;4;1;0;
;2;44263;0;14;2;1;0;1;11001;1;3;4;1;0;
;2;44865;0;14;2;1;0;1;54498;1;3;4;1;0;
;1;44985;0;14;2;1;0;1;;1;1;1;26;1;
;2;44985;0;25;1;7;0;1;;6;1;1;11;1;1
;2;44985;0;25;1;2;0;1;;1;1;1;10;1;1
;2;44985;0;14;2;1;0;1;;1;1;1;77;1;1
;2;44985;0;18;1;1;0;1;;3;1;1;24;1;1
;2;44910;0;8;1;1;0;1;;3;1;1;12;1;1
;2;44979;0;14;2;1;0;1;;1;1;1;11;1;1
;2;44949;0;25;1;2;0;1;;1;1;1;18;1;1
;2;44949;0;15;1;1;1;1;;5;1;1;18;1;1
;2;44949;0;14;2;1;0;1;;1;1;1;18;1;1
;2;44613;0;14;1;1;0;1;19001;1;3;4;1;0;
;2;44592;0;38;2;1;0;1;76001;12;3;4;1;0;
;2;44592;0;38;2;1;0;1;11001;12;3;4;1;0;
;2;44957;0;17;2;1;0;1;;6;1;1;11;1;1
;2;44957;0;25;1;5;0;1;;1;1;1;11;1;1
;2;44957;0;18;1;1;1;1;;31;1;1;11;1;1
;2;44449;0;25;2;5;0;1;5001;1;4;5;;0;1
;2;44908;0;8;1;1;0;1;;3;1;1;4;1;1
;2;44908;0;25;2;1;0;1;;1;1;1;36;1;1
;2;44938;0;8;1;1;0;1;;3;1;1;26;1;1
;1;44978;0;15;1;1;0;1;;5;1;1;61;1;
;2;44951;0;8;1;1;0;1;;27;1;1;4;1;1
;2;44915;0;35;1;5;0;1;50001;1;4;5;;0;1
;2;44705;0;13;2;1;0;1;76834;3;3;4;1;0;
;2;44915;0;35;1;5;0;1;68001;1;4;5;;0;1
;2;44956;0;25;2;2;0;1;;1;1;1;78;1;1
;2;44956;0;21;1;6;0;1;;18;1;1;23;1;1
;2;44908;0;7;2;1;0;1;;1;1;1;4;1;1
;2;44967;0;38;1;1;0;1;;12;1;1;;1;1
;2;44971;0;24;1;5;0;1;;11;1;1;10;1;1
;2;44971;0;15;1;1;1;1;;37;1;1;83;1;1
;1;44978;0;23;2;2;0;1;;1;1;1;28;1;
;2;44978;0;10;1;1;0;1;;38;1;1;60;1;1
;2;44978;0;7;2;1;0;1;;1;1;1;24;1;1
;2;44974;0;14;2;1;0;1;;1;1;1;54;1;1
;2;44974;0;15;1;1;1;1;;5;1;1;70;1;1
;2;44951;0;14;2;1;0;1;;18;1;1;14;1;1
;1;44986;0;8;1;1;0;1;;3;1;1;49;1;
;2;44620;0;25;2;5;0;1;11001;17;4;5;;0;1
;2;44620;0;35;1;5;0;1;5088;1;4;5;;0;1
;2;44957;0;14;2;1;0;1;;6;1;1;44;1;1
;2;44957;0;14;2;1;0;1;;1;1;1;44;1;1
;2;44692;0;14;1;1;0;1;5607;6;3;4;1;0;
;2;44915;0;8;1;1;0;1;;3;1;1;12;1;1
;2;44915;0;8;1;1;0;1;;7;1;1;4;1;1
;2;44915;0;8;1;1;0;1;;7;1;1;4;1;1
;2;44964;0;14;2;1;0;1;;1;1;1;12;1;1
;2;44964;0;6;1;1;0;1;;16;1;1;40;1;1
;2;44902;0;8;1;1;0;1;;7;1;1;21;1;1
;2;44951;0;30;2;1;0;1;;1;1;1;10;1;1
;2;44978;0;14;2;1;0;#N/A;;1;1;1;49;1;1
;2;44978;0;15;2;1;1;1;;5;1;1;27;1;1
;2;44946;0;14;2;1;0;1;;1;1;1;13;1;1
;2;44946;0;38;1;1;0;1;;12;1;1;44;1;
;2;44946;0;14;2;1;0;1;;1;1;1;13;1;1
;2;44950;0;30;1;2;0;1;;17;1;1;77;1;1
;2;44950;0;14;2;1;0;1;;1;1;1;34;1;1
;2;44859;0;25;1;5;0;1;76001;1;4;5;;0;1
;2;44981;0;25;1;2;0;1;;17;1;1;6;1;1
;2;44931;0;21;1;1;0;1;;11;1;1;6;1;1
;2;44869;1;14;1;1;0;1;66001;;2;3;74;0;
;2;44931;0;23;2;1;0;1;;1;1;1;51;1;1
;2;44931;0;14;2;1;0;1;;1;1;1;20;1;1
;2;44928;0;7;2;1;0;1;;6;1;1;56;1;1
;2;44928;0;7;2;1;0;1;;6;1;1;56;1;1
;2;44984;0;23;2;2;0;1;;1;1;1;7;1;1
;2;44984;0;5;1;1;1;1;;35;1;1;29;1;1
;2;44984;0;15;1;1;1;1;;31;1;1;7;1;1
;2;44984;0;15;1;1;1;1;;5;1;1;7;1;1
;2;44984;0;18;2;1;1;1;;31;1;1;7;1;1
;1;44984;0;38;1;1;0;1;;12;1;1;7;1;
;2;44943;0;25;2;1;0;1;;1;1;1;9;1;1
;2;44883;0;18;1;1;1;1;;31;1;1;14;1;1
;2;44883;0;10;1;1;0;1;;9;1;1;46;1;1
;2;44776;0;14;2;1;0;1;;1;1;1;54;1;1
;2;44694;0;25;1;5;0;1;11001;6;4;5;;0;1
;2;44694;0;35;1;5;0;1;41001;1;4;5;;0;1
;2;44524;0;25;1;5;0;1;5001;6;4;5;;0;1
;2;44938;0;15;1;1;1;1;;5;1;1;70;1;1
;2;44957;0;25;2;1;0;1;;1;1;1;15;1;1
;2;44979;0;14;2;1;0;1;;6;1;1;46;1;1
;2;44958;0;15;1;1;1;1;;5;1;1;70;1;1
;2;44943;0;15;2;1;1;1;;31;1;1;72;1;1
;2;44942;0;14;2;1;0;1;;1;1;1;19;1;1
;2;44932;0;38;1;1;0;1;;19;1;1;36;1;1
;2;44932;0;36;1;2;0;1;;11;1;1;24;1;1
;2;44960;0;14;2;1;0;1;;1;1;1;46;1;1
;2;44960;0;6;1;1;0;1;;9;1;1;42;1;
;2;44960;0;6;1;1;0;1;;12;1;1;44;1;1
;2;44980;0;14;2;1;0;1;;1;1;1;36;1;1
;2;44931;0;8;1;1;0;1;;3;1;1;49;1;1
;2;44931;0;14;2;1;0;1;;1;1;1;24;1;1
;2;44960;0;30;1;2;0;1;;1;1;1;5;1;1
;1;45016;0;23;1;2;0;1;;1;1;1;16;1;
;1;45016;0;14;2;1;0;1;;1;1;1;36;1;
;1;45016;0;8;1;1;0;1;;3;1;1;47;1;
;1;45016;0;10;1;1;0;1;;8;1;1;5;1;
;1;45016;0;14;2;1;0;1;;6;1;1;11;1;
;1;45016;0;7;2;1;0;1;;18;1;1;37;1;
;1;45016;0;21;1;5;0;1;;11;1;1;38;1;
;2;44991;0;25;2;5;0;1;11001;18;4;5;;0;1
;2;44991;0;25;2;5;0;1;13001;17;4;5;;0;1
;2;44991;0;32;1;5;0;1;11001;11;4;5;;0;1
;1;45000;0;14;2;1;0;1;;1;1;1;36;1;
;1;45026;0;25;1;7;0;1;;6;1;1;52;1;
;1;45016;0;15;1;1;0;1;;5;1;1;25;1;
;1;45016;0;7;2;1;0;1;;18;1;1;48;1;
;1;45016;0;15;1;1;0;1;;4;1;1;11;1;
;1;45016;0;25;1;2;0;1;;1;1;1;19;1;
;1;45016;0;14;2;1;0;1;;6;1;1;11;1;
;1;45016;0;38;1;1;0;1;;19;1;1;12;1;
;1;45016;0;21;1;6;0;1;;11;1;1;28;1;
;2;45016;0;10;1;2;0;1;11001;12;3;4;1;0;
;1;45016;0;38;1;1;0;1;;12;1;1;26;1;
;2;44987;0;23;2;2;0;1;;6;1;1;11;1;1
;2;44987;0;15;2;1;1;1;;5;1;1;71;1;1
;2;44987;0;14;2;1;0;1;;6;1;1;11;1;1
;1;44987;0;14;2;1;0;1;;1;1;1;48;1;
;2;44987;0;15;1;1;1;1;;5;1;1;21;1;1
;1;44987;0;6;1;1;0;1;;19;1;1;36;1;
;2;44987;0;10;1;1;0;1;;19;1;1;36;1;1
;2;44987;0;14;2;1;0;1;;1;1;1;36;1;1
;2;44987;0;14;2;1;0;1;;1;1;1;36;1;1
;1;45026;0;15;1;1;0;1;;5;1;1;24;1;
;1;45026;0;15;2;1;0;1;;5;1;1;22;1;
;1;45026;0;14;2;1;0;1;;1;1;1;5;1;
;1;45026;0;12;1;1;0;1;;5;1;1;5;1;
;1;45026;0;21;1;2;0;1;;11;1;1;22;1;
;1;45026;0;23;2;3;0;1;;6;1;1;23;1;
;2;45026;0;15;1;1;0;1;66001;5;1;2;23;0;2
;1;45026;0;35;1;2;0;1;;6;1;1;11;1;
;1;45026;0;15;1;1;0;1;;5;1;1;23;1;
;1;44992;0;10;1;1;0;1;;19;1;1;4;1;
;2;44993;0;14;2;1;0;1;;1;1;1;24;1;1
;2;44993;0;8;1;1;0;1;;7;1;1;26;1;1
;2;44993;0;14;2;1;0;1;;1;1;1;64;1;1
;1;44993;0;14;2;1;0;1;;1;1;1;64;1;
;1;44993;0;38;1;1;0;1;;12;1;1;8;1;
;2;44993;0;30;1;2;0;1;;1;1;1;49;1;1
;2;44993;0;18;2;1;0;1;;3;1;1;28;1;1
;2;45000;0;7;2;1;0;1;;6;1;1;56;1;1
;1;44994;0;38;1;1;0;1;;12;1;1;13;1;
;2;44994;0;15;1;1;1;1;;5;1;1;14;1;1
;2;45007;0;15;1;1;1;1;;5;1;1;70;1;1
;2;45012;0;7;2;1;0;1;;1;1;1;40;1;1
;2;44998;0;14;1;1;0;1;17001;1;3;4;1;0;
;1;45002;0;38;1;1;0;1;;12;1;1;78;1;
;1;45002;0;6;1;1;0;1;;19;1;1;6;1;
;1;45002;0;38;1;1;0;1;;12;1;1;11;1;
;1;45013;0;7;2;1;0;1;;6;1;1;56;1;
;2;45009;0;25;1;2;0;1;;1;1;1;17;1;1
;2;45009;0;24;1;2;0;1;;11;1;1;31;1;1
;2;45009;0;25;1;2;0;1;;6;1;1;77;1;1
;2;45002;0;14;2;1;0;1;;1;1;1;12;1;1
;2;45002;0;15;1;1;1;1;;5;1;1;22;1;1
;2;45002;0;15;1;1;1;1;;5;1;1;22;1;1
;1;44979;0;38;1;1;0;1;;12;1;1;22;1;
;1;45002;0;38;1;1;0;1;;19;1;1;12;1;
;2;45002;0;25;1;2;0;1;;17;1;1;12;1;1
;1;45016;0;27;1;2;0;1;;18;1;1;6;1;
;1;45016;0;10;1;1;0;1;;13;1;1;6;1;
;1;45016;0;32;1;5;0;1;;6;1;1;28;1;
;2;45006;0;15;1;1;1;1;;5;1;1;70;1;2
;2;45006;0;15;1;1;1;1;;5;1;1;70;1;1
;2;44967;0;25;1;2;0;1;;17;1;1;6;1;1
;2;44967;0;7;2;1;0;1;;1;1;1;4;1;1
;2;44768;0;14;2;1;0;1;5266;1;3;4;1;0;
;2;44979;0;14;2;1;0;1;;18;1;1;24;1;1
;2;44959;0;14;2;1;0;1;;6;1;1;64;1;1
;2;44979;0;15;1;1;1;1;;5;1;1;27;1;1
;2;44838;0;10;1;1;0;1;44874;;1;1;74;1;1
;2;44979;0;38;1;1;0;1;;12;1;1;13;1;1
;2;44812;0;15;2;1;1;1;;5;1;1;40;1;1
;2;44959;0;25;1;2;0;1;;1;1;1;27;1;1
;2;44959;0;6;1;1;0;1;;12;1;1;19;1;1
;2;44978;0;14;2;1;0;1;;1;1;1;6;1;1
;2;44978;0;8;1;1;0;1;;3;1;1;4;1;1
;2;44266;0;10;1;1;0;1;76895;13;3;4;83;0;
;2;44894;0;15;1;1;0;1;76001;4;1;2;65;0;1
;2;44910;0;25;2;1;0;1;;1;1;1;7;1;1
;2;44929;0;38;1;1;0;1;;19;1;1;8;1;
;2;44946;0;25;2;1;0;1;;1;1;1;25;1;1
;2;44946;0;15;1;1;1;1;;5;1;1;25;1;1
;2;44950;0;14;2;1;0;1;;6;1;1;6;1;1
;2;44972;0;25;2;5;0;1;;6;1;1;7;1;1
;2;44986;0;14;2;1;0;1;;1;1;1;49;1;1
;2;44855;0;32;1;2;0;1;;11;1;1;50;1;1
;2;44956;0;15;1;1;1;1;;4;1;1;5;1;1
;2;44369;0;14;1;1;0;1;76001;1;3;4;1;0;
;2;44972;0;25;2;3;0;1;;1;1;1;76;1;1
;2;44973;0;18;1;1;0;1;15693;5;1;2;31;0;1
;2;44973;0;25;1;2;0;1;;1;1;1;20;1;1
;2;44931;0;26;1;2;0;1;;28;1;1;65;1;1
;2;44967;0;10;2;1;0;1;;9;1;1;4;1;1
;2;44917;0;15;1;1;1;1;;31;1;1;11;1;1
;2;44967;0;14;2;1;0;1;;1;1;1;6;1;1
;2;44967;0;25;1;2;0;1;;1;1;1;6;1;1
;2;44946;0;14;2;1;0;1;;1;1;1;36;1;1
;2;44970;0;15;1;1;1;1;;5;1;1;50;1;1
;2;44767;0;24;1;2;0;1;;11;1;1;45;1;1
;1;44986;0;38;1;1;0;1;;19;1;1;61;1;
;2;44986;0;24;2;2;0;1;;18;1;1;26;1;1
;2;44942;0;14;2;1;0;1;;1;1;1;26;1;1
;2;44963;0;15;1;1;0;1;11001;5;1;2;26;0;1
;2;44697;0;25;2;5;0;1;8001;6;4;5;;0;1
;2;44965;0;15;1;1;1;1;;5;1;1;59;1;1
;2;44965;0;25;1;3;0;1;;18;1;1;12;1;1
;2;44978;0;10;2;1;0;1;;12;1;1;28;1;1
;2;44929;0;15;1;1;1;1;;5;1;1;72;1;1
;2;44272;1;14;1;1;0;1;5001;;2;3;74;0;
;2;44692;0;14;1;1;0;1;20178;1;3;4;1;0;
;2;44902;0;7;2;1;0;1;;18;1;1;37;1;1
;2;44670;0;10;1;1;0;1;;29;1;1;11;1;1
;2;44897;0;38;2;1;0;1;19845;12;3;4;1;0;
